"Plot Title: 20385333_TIK2_6m"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 20385333, SEN S/N: 20385333)","Intensity, Lux (LGR S/N: 20385333, SEN S/N: 20385333)","Coupler Attached (LGR S/N: 20385333)","Coupler Detached (LGR S/N: 20385333)","Host Connected (LGR S/N: 20385333)","Stopped (LGR S/N: 20385333)","End Of File (LGR S/N: 20385333)"
497,18/10/22 06:20:00,27.961,1636.1,,,,,
498,18/10/22 06:25:00,27.961,1894.5,,,,,
499,18/10/22 06:30:00,27.961,1808.3,,,,,
500,18/10/22 06:35:00,27.961,1980.6,,,,,
501,18/10/22 06:40:00,27.961,1636.1,,,,,
502,18/10/22 06:45:00,27.961,2152.8,,,,,
503,18/10/22 06:50:00,28.060,2755.6,,,,,
504,18/10/22 06:55:00,28.159,10333.4,,,,,
505,18/10/22 07:00:00,28.159,7233.4,,,,,
506,18/10/22 07:05:00,28.159,7577.8,,,,,
507,18/10/22 07:10:00,28.159,9300.1,,,,,
508,18/10/22 07:15:00,28.159,10333.4,,,,,
509,18/10/22 07:20:00,28.159,7233.4,,,,,
510,18/10/22 07:25:00,28.159,9300.1,,,,,
511,18/10/22 07:30:00,28.159,10333.4,,,,,
512,18/10/22 07:35:00,28.258,10333.4,,,,,
513,18/10/22 07:40:00,28.258,10677.8,,,,,
514,18/10/22 07:45:00,28.060,3272.2,,,,,
515,18/10/22 07:50:00,28.060,3444.5,,,,,
516,18/10/22 07:55:00,28.060,4477.8,,,,,
517,18/10/22 08:00:00,28.258,12400.1,,,,,
518,18/10/22 08:05:00,28.357,18600.1,,,,,
519,18/10/22 08:10:00,28.159,11711.2,,,,,
520,18/10/22 08:15:00,28.258,9300.1,,,,,
521,18/10/22 08:20:00,28.258,7577.8,,,,,
522,18/10/22 08:25:00,28.357,20666.8,,,,,
523,18/10/22 08:30:00,28.357,8266.7,,,,,
524,18/10/22 08:35:00,28.159,4477.8,,,,,
525,18/10/22 08:40:00,28.258,8266.7,,,,,
526,18/10/22 08:45:00,28.555,14466.8,,,,,
527,18/10/22 08:50:00,28.357,15155.7,,,,,
528,18/10/22 08:55:00,28.159,6544.5,,,,,
529,18/10/22 09:00:00,28.258,5511.1,,,,,
530,18/10/22 09:05:00,28.555,12400.1,,,,,
531,18/10/22 09:10:00,28.456,17222.3,,,,,
532,18/10/22 09:15:00,28.258,5511.1,,,,,
533,18/10/22 09:20:00,28.555,18600.1,,,,,
534,18/10/22 09:25:00,28.655,18600.1,,,,,
535,18/10/22 09:30:00,28.655,17222.3,,,,,
536,18/10/22 09:35:00,28.357,6200.0,,,,,
537,18/10/22 09:40:00,28.456,5511.1,,,,,
538,18/10/22 09:45:00,28.357,8611.2,,,,,
539,18/10/22 09:50:00,28.357,6544.5,,,,,
540,18/10/22 09:55:00,28.456,7233.4,,,,,
541,18/10/22 10:00:00,28.655,12400.1,,,,,
542,18/10/22 10:05:00,28.754,14466.8,,,,,
543,18/10/22 10:10:00,28.555,5511.1,,,,,
544,18/10/22 10:15:00,28.555,6200.0,,,,,
545,18/10/22 10:20:00,28.357,5166.7,,,,,
546,18/10/22 10:25:00,28.555,22044.6,,,,,
547,18/10/22 10:30:00,28.456,7577.8,,,,,
548,18/10/22 10:35:00,28.456,27555.7,,,,,
549,18/10/22 10:40:00,28.754,8266.7,,,,,
550,18/10/22 10:45:00,28.853,16533.4,,,,,
551,18/10/22 10:50:00,28.456,6544.5,,,,,
552,18/10/22 10:55:00,28.357,6544.5,,,,,
553,18/10/22 11:00:00,28.357,6200.0,,,,,
554,18/10/22 11:05:00,28.456,20666.8,,,,,
555,18/10/22 11:10:00,28.456,23422.4,,,,,
556,18/10/22 11:15:00,28.357,4994.5,,,,,
557,18/10/22 11:20:00,28.555,24800.2,,,,,
558,18/10/22 11:25:00,28.456,6200.0,,,,,
559,18/10/22 11:30:00,28.357,5338.9,,,,,
560,18/10/22 11:35:00,28.953,28933.5,,,,,
561,18/10/22 11:40:00,28.456,12400.1,,,,,
562,18/10/22 11:45:00,28.953,5511.1,,,,,
563,18/10/22 11:50:00,28.953,27555.7,,,,,
564,18/10/22 11:55:00,28.754,15155.7,,,,,
565,18/10/22 12:00:00,28.655,26178.0,,,,,
566,18/10/22 12:05:00,28.754,13777.9,,,,,
567,18/10/22 12:10:00,28.357,6200.0,,,,,
568,18/10/22 12:15:00,28.953,30311.3,,,,,
569,18/10/22 12:20:00,28.555,4650.0,,,,,
570,18/10/22 12:25:00,28.357,6200.0,,,,,
571,18/10/22 12:30:00,28.555,6544.5,,,,,
572,18/10/22 12:35:00,28.357,5166.7,,,,,
573,18/10/22 12:40:00,28.655,9300.1,,,,,
574,18/10/22 12:45:00,28.456,12400.1,,,,,
575,18/10/22 12:50:00,28.754,24800.2,,,,,
576,18/10/22 12:55:00,28.555,7233.4,,,,,
577,18/10/22 13:00:00,28.853,38578.0,,,,,
578,18/10/22 13:05:00,28.655,24800.2,,,,,
579,18/10/22 13:10:00,28.456,5511.1,,,,,
580,18/10/22 13:15:00,28.754,34444.7,,,,,
581,18/10/22 13:20:00,28.754,13089.0,,,,,
582,18/10/22 13:25:00,28.555,9644.5,,,,,
583,18/10/22 13:30:00,28.357,3961.1,,,,,
584,18/10/22 13:35:00,28.655,24800.2,,,,,
585,18/10/22 13:40:00,28.456,6200.0,,,,,
586,18/10/22 13:45:00,28.456,23422.4,,,,,
587,18/10/22 13:50:00,28.655,6200.0,,,,,
588,18/10/22 13:55:00,28.853,6200.0,,,,,
589,18/10/22 14:00:00,28.456,6544.5,,,,,
590,18/10/22 14:05:00,28.357,5511.1,,,,,
591,18/10/22 14:10:00,28.555,27555.7,,,,,
592,18/10/22 14:15:00,28.456,7233.4,,,,,
593,18/10/22 14:20:00,28.258,4477.8,,,,,
594,18/10/22 14:25:00,28.754,24800.2,,,,,
595,18/10/22 14:30:00,28.655,4994.5,,,,,
596,18/10/22 14:35:00,28.456,17222.3,,,,,
597,18/10/22 14:40:00,28.555,7233.4,,,,,
598,18/10/22 14:45:00,28.655,22044.6,,,,,
599,18/10/22 14:50:00,28.555,19289.0,,,,,
600,18/10/22 14:55:00,28.456,8611.2,,,,,
601,18/10/22 15:00:00,28.456,11711.2,,,,,
602,18/10/22 15:05:00,28.555,6200.0,,,,,
603,18/10/22 15:10:00,28.258,4305.6,,,,,
604,18/10/22 15:15:00,28.357,6200.0,,,,,
605,18/10/22 15:20:00,28.357,5511.1,,,,,
606,18/10/22 15:25:00,28.456,5166.7,,,,,
607,18/10/22 15:30:00,28.258,3788.9,,,,,
608,18/10/22 15:35:00,28.258,6200.0,,,,,
609,18/10/22 15:40:00,28.258,3444.5,,,,,
610,18/10/22 15:45:00,28.159,2325.0,,,,,
611,18/10/22 15:50:00,28.159,2238.9,,,,,
612,18/10/22 15:55:00,28.159,2755.6,,,,,
613,18/10/22 16:00:00,28.159,3100.0,,,,,
614,18/10/22 16:05:00,28.159,2325.0,,,,,
615,18/10/22 16:10:00,28.159,2152.8,,,,,
616,18/10/22 16:15:00,28.159,2583.4,,,,,
617,18/10/22 16:20:00,28.159,2583.4,,,,,
618,18/10/22 16:25:00,28.159,2325.0,,,,,
619,18/10/22 16:30:00,28.159,2755.6,,,,,
620,18/10/22 16:35:00,28.159,2927.8,,,,,
621,18/10/22 16:40:00,28.159,3272.2,,,,,
622,18/10/22 16:45:00,28.159,3100.0,,,,,
623,18/10/22 16:50:00,28.159,3616.7,,,,,
624,18/10/22 16:55:00,28.159,2497.2,,,,,
625,18/10/22 17:00:00,28.159,2066.7,,,,,
626,18/10/22 17:05:00,28.060,1463.9,,,,,
627,18/10/22 17:10:00,28.060,1130.2,,,,,
628,18/10/22 17:15:00,28.060,1054.9,,,,,
629,18/10/22 17:20:00,28.060,1130.2,,,,,
630,18/10/22 17:25:00,28.060,807.3,,,,,
631,18/10/22 17:30:00,28.060,667.4,,,,,
632,18/10/22 17:35:00,28.060,484.4,,,,,
633,18/10/22 17:40:00,28.060,366.0,,,,,
634,18/10/22 17:45:00,27.961,247.6,,,,,
635,18/10/22 17:50:00,27.961,150.7,,,,,
636,18/10/22 17:55:00,27.961,86.1,,,,,
637,18/10/22 18:00:00,27.961,32.3,,,,,
638,18/10/22 18:05:00,27.961,0.0,,,,,
639,18/10/22 18:10:00,27.961,0.0,,,,,
640,18/10/22 18:15:00,27.961,0.0,,,,,
641,18/10/22 18:20:00,27.961,0.0,,,,,
642,18/10/22 18:25:00,27.961,0.0,,,,,
643,18/10/22 18:30:00,27.961,0.0,,,,,
644,18/10/22 18:35:00,27.961,0.0,,,,,
645,18/10/22 18:40:00,27.961,0.0,,,,,
646,18/10/22 18:45:00,27.961,0.0,,,,,
647,18/10/22 18:50:00,27.961,0.0,,,,,
648,18/10/22 18:55:00,27.961,0.0,,,,,
649,18/10/22 19:00:00,27.961,0.0,,,,,
650,18/10/22 19:05:00,27.961,0.0,,,,,
651,18/10/22 19:10:00,27.961,0.0,,,,,
652,18/10/22 19:15:00,27.961,0.0,,,,,
653,18/10/22 19:20:00,27.961,0.0,,,,,
654,18/10/22 19:25:00,27.961,0.0,,,,,
655,18/10/22 19:30:00,27.961,0.0,,,,,
656,18/10/22 19:35:00,27.961,0.0,,,,,
657,18/10/22 19:40:00,27.961,0.0,,,,,
658,18/10/22 19:45:00,27.961,0.0,,,,,
659,18/10/22 19:50:00,27.961,0.0,,,,,
660,18/10/22 19:55:00,27.961,0.0,,,,,
661,18/10/22 20:00:00,27.961,0.0,,,,,
662,18/10/22 20:05:00,27.961,0.0,,,,,
663,18/10/22 20:10:00,27.961,0.0,,,,,
664,18/10/22 20:15:00,27.961,0.0,,,,,
665,18/10/22 20:20:00,27.862,0.0,,,,,
666,18/10/22 20:25:00,27.862,0.0,,,,,
667,18/10/22 20:30:00,27.862,0.0,,,,,
668,18/10/22 20:35:00,27.862,0.0,,,,,
669,18/10/22 20:40:00,27.862,0.0,,,,,
670,18/10/22 20:45:00,27.862,0.0,,,,,
671,18/10/22 20:50:00,27.862,0.0,,,,,
672,18/10/22 20:55:00,27.764,0.0,,,,,
673,18/10/22 21:00:00,27.764,0.0,,,,,
674,18/10/22 21:05:00,27.764,0.0,,,,,
675,18/10/22 21:10:00,27.764,0.0,,,,,
676,18/10/22 21:15:00,27.862,0.0,,,,,
677,18/10/22 21:20:00,27.862,0.0,,,,,
678,18/10/22 21:25:00,27.764,0.0,,,,,
679,18/10/22 21:30:00,27.764,0.0,,,,,
680,18/10/22 21:35:00,27.764,0.0,,,,,
681,18/10/22 21:40:00,27.764,0.0,,,,,
682,18/10/22 21:45:00,27.862,0.0,,,,,
683,18/10/22 21:50:00,27.862,0.0,,,,,
684,18/10/22 21:55:00,27.862,0.0,,,,,
685,18/10/22 22:00:00,27.862,0.0,,,,,
686,18/10/22 22:05:00,27.862,0.0,,,,,
687,18/10/22 22:10:00,27.764,0.0,,,,,
688,18/10/22 22:15:00,27.764,0.0,,,,,
689,18/10/22 22:20:00,27.764,0.0,,,,,
690,18/10/22 22:25:00,27.764,0.0,,,,,
691,18/10/22 22:30:00,27.862,0.0,,,,,
692,18/10/22 22:35:00,27.862,0.0,,,,,
693,18/10/22 22:40:00,27.862,0.0,,,,,
694,18/10/22 22:45:00,27.862,0.0,,,,,
695,18/10/22 22:50:00,27.862,0.0,,,,,
696,18/10/22 22:55:00,27.764,0.0,,,,,
697,18/10/22 23:00:00,27.862,0.0,,,,,
698,18/10/22 23:05:00,27.764,0.0,,,,,
699,18/10/22 23:10:00,27.764,0.0,,,,,
700,18/10/22 23:15:00,27.862,0.0,,,,,
701,18/10/22 23:20:00,27.862,0.0,,,,,
702,18/10/22 23:25:00,27.862,0.0,,,,,
703,18/10/22 23:30:00,27.862,0.0,,,,,
704,18/10/22 23:35:00,27.862,0.0,,,,,
705,18/10/22 23:40:00,27.862,0.0,,,,,
706,18/10/22 23:45:00,27.862,0.0,,,,,
707,18/10/22 23:50:00,27.862,0.0,,,,,
708,18/10/22 23:55:00,27.862,0.0,,,,,
709,18/10/23 00:00:00,27.862,0.0,,,,,
710,18/10/23 00:05:00,27.862,0.0,,,,,
711,18/10/23 00:10:00,27.862,0.0,,,,,
712,18/10/23 00:15:00,27.862,0.0,,,,,
713,18/10/23 00:20:00,27.862,0.0,,,,,
714,18/10/23 00:25:00,27.862,0.0,,,,,
715,18/10/23 00:30:00,27.862,0.0,,,,,
716,18/10/23 00:35:00,27.862,0.0,,,,,
717,18/10/23 00:40:00,27.862,0.0,,,,,
718,18/10/23 00:45:00,27.862,0.0,,,,,
719,18/10/23 00:50:00,27.862,0.0,,,,,
720,18/10/23 00:55:00,27.862,0.0,,,,,
721,18/10/23 01:00:00,27.862,0.0,,,,,
722,18/10/23 01:05:00,27.862,0.0,,,,,
723,18/10/23 01:10:00,27.862,0.0,,,,,
724,18/10/23 01:15:00,27.862,0.0,,,,,
725,18/10/23 01:20:00,27.862,0.0,,,,,
726,18/10/23 01:25:00,27.862,0.0,,,,,
727,18/10/23 01:30:00,27.862,0.0,,,,,
728,18/10/23 01:35:00,27.862,0.0,,,,,
729,18/10/23 01:40:00,27.862,0.0,,,,,
730,18/10/23 01:45:00,27.764,0.0,,,,,
731,18/10/23 01:50:00,27.764,0.0,,,,,
732,18/10/23 01:55:00,27.764,0.0,,,,,
733,18/10/23 02:00:00,27.764,0.0,,,,,
734,18/10/23 02:05:00,27.764,0.0,,,,,
735,18/10/23 02:10:00,27.764,0.0,,,,,
736,18/10/23 02:15:00,27.764,0.0,,,,,
737,18/10/23 02:20:00,27.764,0.0,,,,,
738,18/10/23 02:25:00,27.764,0.0,,,,,
739,18/10/23 02:30:00,27.764,0.0,,,,,
740,18/10/23 02:35:00,27.764,0.0,,,,,
741,18/10/23 02:40:00,27.764,0.0,,,,,
742,18/10/23 02:45:00,27.764,0.0,,,,,
743,18/10/23 02:50:00,27.764,0.0,,,,,
744,18/10/23 02:55:00,27.764,0.0,,,,,
745,18/10/23 03:00:00,27.665,0.0,,,,,
746,18/10/23 03:05:00,27.764,0.0,,,,,
747,18/10/23 03:10:00,27.665,0.0,,,,,
748,18/10/23 03:15:00,27.665,0.0,,,,,
749,18/10/23 03:20:00,27.764,0.0,,,,,
750,18/10/23 03:25:00,27.665,0.0,,,,,
751,18/10/23 03:30:00,27.764,0.0,,,,,
752,18/10/23 03:35:00,27.764,0.0,,,,,
753,18/10/23 03:40:00,27.764,0.0,,,,,
754,18/10/23 03:45:00,27.764,0.0,,,,,
755,18/10/23 03:50:00,27.764,0.0,,,,,
756,18/10/23 03:55:00,27.764,0.0,,,,,
757,18/10/23 04:00:00,27.764,0.0,,,,,
758,18/10/23 04:05:00,27.764,0.0,,,,,
759,18/10/23 04:10:00,27.764,0.0,,,,,
760,18/10/23 04:15:00,27.764,0.0,,,,,
761,18/10/23 04:20:00,27.665,0.0,,,,,
762,18/10/23 04:25:00,27.764,0.0,,,,,
763,18/10/23 04:30:00,27.764,0.0,,,,,
764,18/10/23 04:35:00,27.764,0.0,,,,,
765,18/10/23 04:40:00,27.567,0.0,,,,,
766,18/10/23 04:45:00,27.665,0.0,,,,,
767,18/10/23 04:50:00,27.665,0.0,,,,,
768,18/10/23 04:55:00,27.567,0.0,,,,,
769,18/10/23 05:00:00,27.468,0.0,,,,,
770,18/10/23 05:05:00,27.468,0.0,,,,,
771,18/10/23 05:10:00,27.468,0.0,,,,,
772,18/10/23 05:15:00,27.567,21.5,,,,,
773,18/10/23 05:20:00,27.468,75.3,,,,,
774,18/10/23 05:25:00,27.567,161.5,,,,,
775,18/10/23 05:30:00,27.567,279.9,,,,,
776,18/10/23 05:35:00,27.665,398.3,,,,,
777,18/10/23 05:40:00,27.665,549.0,,,,,
778,18/10/23 05:45:00,27.665,710.4,,,,,
779,18/10/23 05:50:00,27.665,914.9,,,,,
780,18/10/23 05:55:00,27.764,1097.9,,,,,
781,18/10/23 06:00:00,27.665,1227.1,,,,,
782,18/10/23 06:05:00,27.764,1463.9,,,,,
783,18/10/23 06:10:00,27.764,1980.6,,,,,
784,18/10/23 06:15:00,27.862,1808.3,,,,,
785,18/10/23 06:20:00,27.862,2238.9,,,,,
786,18/10/23 06:25:00,27.862,2583.4,,,,,
787,18/10/23 06:30:00,27.961,2411.1,,,,,
788,18/10/23 06:35:00,27.961,3100.0,,,,,
789,18/10/23 06:40:00,27.961,3272.2,,,,,
790,18/10/23 06:45:00,27.961,3444.5,,,,,
791,18/10/23 06:50:00,27.961,3100.0,,,,,
792,18/10/23 06:55:00,27.961,3272.2,,,,,
793,18/10/23 07:00:00,27.961,4477.8,,,,,
794,18/10/23 07:05:00,27.961,4477.8,,,,,
795,18/10/23 07:10:00,28.060,4994.5,,,,,
796,18/10/23 07:15:00,28.060,5338.9,,,,,
797,18/10/23 07:20:00,28.060,5511.1,,,,,
798,18/10/23 07:25:00,28.060,7577.8,,,,,
799,18/10/23 07:30:00,28.060,5511.1,,,,,
800,18/10/23 07:35:00,28.060,6200.0,,,,,
801,18/10/23 07:40:00,28.060,7233.4,,,,,
802,18/10/23 07:45:00,28.159,7577.8,,,,,
803,18/10/23 07:50:00,28.159,6544.5,,,,,
804,18/10/23 07:55:00,28.159,9300.1,,,,,
805,18/10/23 08:00:00,28.159,10677.8,,,,,
806,18/10/23 08:05:00,28.258,9300.1,,,,,
807,18/10/23 08:10:00,28.258,9644.5,,,,,
808,18/10/23 08:15:00,28.258,7577.8,,,,,
809,18/10/23 08:20:00,28.258,9300.1,,,,,
810,18/10/23 08:25:00,28.357,11022.3,,,,,
811,18/10/23 08:30:00,28.357,7233.4,,,,,
812,18/10/23 08:35:00,28.357,11022.3,,,,,
813,18/10/23 08:40:00,28.456,11022.3,,,,,
814,18/10/23 08:45:00,28.357,8611.2,,,,,
815,18/10/23 08:50:00,28.456,6544.5,,,,,
816,18/10/23 08:55:00,28.456,8266.7,,,,,
817,18/10/23 09:00:00,28.456,10333.4,,,,,
818,18/10/23 09:05:00,28.456,4822.3,,,,,
819,18/10/23 09:10:00,28.555,12400.1,,,,,
820,18/10/23 09:15:00,28.555,9300.1,,,,,
821,18/10/23 09:20:00,28.655,7577.8,,,,,
822,18/10/23 09:25:00,28.655,8266.7,,,,,
823,18/10/23 09:30:00,28.655,13089.0,,,,,
824,18/10/23 09:35:00,28.754,19977.9,,,,,
825,18/10/23 09:40:00,28.754,8266.7,,,,,
826,18/10/23 09:45:00,28.754,7577.8,,,,,
827,18/10/23 09:50:00,28.754,17911.2,,,,,
828,18/10/23 09:55:00,28.754,18600.1,,,,,
829,18/10/23 10:00:00,28.853,12400.1,,,,,
830,18/10/23 10:05:00,28.853,13089.0,,,,,
831,18/10/23 10:10:00,28.853,20666.8,,,,,
832,18/10/23 10:15:00,28.853,9644.5,,,,,
833,18/10/23 10:20:00,28.953,11711.2,,,,,
834,18/10/23 10:25:00,28.853,11022.3,,,,,
835,18/10/23 10:30:00,28.953,22044.6,,,,,
836,18/10/23 10:35:00,29.053,20666.8,,,,,
837,18/10/23 10:40:00,29.053,18600.1,,,,,
838,18/10/23 10:45:00,29.053,19977.9,,,,,
839,18/10/23 10:50:00,29.053,28933.5,,,,,
840,18/10/23 10:55:00,29.053,18600.1,,,,,
841,18/10/23 11:00:00,29.053,28933.5,,,,,
842,18/10/23 11:05:00,28.853,5511.1,,,,,
843,18/10/23 11:10:00,28.853,39955.8,,,,,
844,18/10/23 11:15:00,28.853,7577.8,,,,,
845,18/10/23 11:20:00,28.853,41333.6,,,,,
846,18/10/23 11:25:00,29.053,24800.2,,,,,
847,18/10/23 11:30:00,28.953,24800.2,,,,,
848,18/10/23 11:35:00,29.053,28933.5,,,,,
849,18/10/23 11:40:00,28.655,6544.5,,,,,
850,18/10/23 11:45:00,29.053,39955.8,,,,,
851,18/10/23 11:50:00,28.754,8611.2,,,,,
852,18/10/23 11:55:00,28.953,55111.5,,,,,
853,18/10/23 12:00:00,28.754,60622.6,,,,,
854,18/10/23 12:05:00,28.555,6544.5,,,,,
855,18/10/23 12:10:00,28.456,7233.4,,,,,
856,18/10/23 12:15:00,29.053,46844.8,,,,,
857,18/10/23 12:20:00,28.555,7577.8,,,,,
858,18/10/23 12:25:00,28.357,7233.4,,,,,
859,18/10/23 12:30:00,29.053,31689.1,,,,,
860,18/10/23 12:35:00,28.754,26178.0,,,,,
861,18/10/23 12:40:00,29.053,30311.3,,,,,
862,18/10/23 12:45:00,28.953,44089.2,,,,,
863,18/10/23 12:50:00,29.152,9644.5,,,,,
864,18/10/23 12:55:00,29.053,37200.2,,,,,
865,18/10/23 13:00:00,29.152,30311.3,,,,,
866,18/10/23 13:05:00,29.152,26178.0,,,,,
867,18/10/23 13:10:00,29.152,30311.3,,,,,
868,18/10/23 13:15:00,29.152,28933.5,,,,,
869,18/10/23 13:20:00,29.152,60622.6,,,,,
870,18/10/23 13:25:00,29.053,49600.3,,,,,
871,18/10/23 13:30:00,29.053,27555.7,,,,,
872,18/10/23 13:35:00,29.053,27555.7,,,,,
873,18/10/23 13:40:00,29.053,26178.0,,,,,
874,18/10/23 13:45:00,28.953,30311.3,,,,,
875,18/10/23 13:50:00,28.953,35822.5,,,,,
876,18/10/23 13:55:00,28.953,26178.0,,,,,
877,18/10/23 14:00:00,28.953,26178.0,,,,,
878,18/10/23 14:05:00,28.754,20666.8,,,,,
879,18/10/23 14:10:00,28.853,14466.8,,,,,
880,18/10/23 14:15:00,28.953,33066.9,,,,,
881,18/10/23 14:20:00,28.953,26178.0,,,,,
882,18/10/23 14:25:00,28.853,18600.1,,,,,
883,18/10/23 14:30:00,28.853,26178.0,,,,,
884,18/10/23 14:35:00,28.853,19977.9,,,,,
885,18/10/23 14:40:00,28.853,14466.8,,,,,
886,18/10/23 14:45:00,28.853,21355.7,,,,,
887,18/10/23 14:50:00,28.754,22044.6,,,,,
888,18/10/23 14:55:00,28.754,24800.2,,,,,
889,18/10/23 15:00:00,28.754,30311.3,,,,,
890,18/10/23 15:05:00,28.754,18600.1,,,,,
891,18/10/23 15:10:00,28.655,18600.1,,,,,
892,18/10/23 15:15:00,28.456,6544.5,,,,,
893,18/10/23 15:20:00,28.555,15844.5,,,,,
894,18/10/23 15:25:00,28.456,13777.9,,,,,
895,18/10/23 15:30:00,28.258,3961.1,,,,,
896,18/10/23 15:35:00,28.555,12400.1,,,,,
897,18/10/23 15:40:00,28.555,5511.1,,,,,
898,18/10/23 15:45:00,28.258,3100.0,,,,,
899,18/10/23 15:50:00,28.555,13777.9,,,,,
900,18/10/23 15:55:00,28.456,13089.0,,,,,
901,18/10/23 16:00:00,28.456,10333.4,,,,,
902,18/10/23 16:05:00,28.357,9300.1,,,,,
903,18/10/23 16:10:00,28.258,2583.4,,,,,
904,18/10/23 16:15:00,28.258,2238.9,,,,,
905,18/10/23 16:20:00,28.258,2755.6,,,,,
906,18/10/23 16:25:00,28.258,3444.5,,,,,
907,18/10/23 16:30:00,28.258,6200.0,,,,,
908,18/10/23 16:35:00,28.258,6200.0,,,,,
909,18/10/23 16:40:00,28.357,5166.7,,,,,
910,18/10/23 16:45:00,28.258,4822.3,,,,,
911,18/10/23 16:50:00,28.258,3616.7,,,,,
912,18/10/23 16:55:00,28.258,3961.1,,,,,
913,18/10/23 17:00:00,28.258,2927.8,,,,,
914,18/10/23 17:05:00,28.258,2755.6,,,,,
915,18/10/23 17:10:00,28.258,2152.8,,,,,
916,18/10/23 17:15:00,28.258,2066.7,,,,,
917,18/10/23 17:20:00,28.258,1463.9,,,,,
918,18/10/23 17:25:00,28.258,1184.0,,,,,
919,18/10/23 17:30:00,28.258,904.2,,,,,
920,18/10/23 17:35:00,28.258,613.5,,,,,
921,18/10/23 17:40:00,28.258,441.3,,,,,
922,18/10/23 17:45:00,28.258,301.4,,,,,
923,18/10/23 17:50:00,28.159,183.0,,,,,
924,18/10/23 17:55:00,28.159,96.9,,,,,
925,18/10/23 18:00:00,28.159,32.3,,,,,
926,18/10/23 18:05:00,28.159,0.0,,,,,
927,18/10/23 18:10:00,28.159,0.0,,,,,
928,18/10/23 18:15:00,28.159,0.0,,,,,
929,18/10/23 18:20:00,28.159,0.0,,,,,
930,18/10/23 18:25:00,28.159,0.0,,,,,
931,18/10/23 18:30:00,28.159,0.0,,,,,
932,18/10/23 18:35:00,28.159,0.0,,,,,
933,18/10/23 18:40:00,28.159,0.0,,,,,
934,18/10/23 18:45:00,28.060,0.0,,,,,
935,18/10/23 18:50:00,28.060,0.0,,,,,
936,18/10/23 18:55:00,28.060,0.0,,,,,
937,18/10/23 19:00:00,28.060,0.0,,,,,
938,18/10/23 19:05:00,28.060,0.0,,,,,
939,18/10/23 19:10:00,28.060,0.0,,,,,
940,18/10/23 19:15:00,28.060,0.0,,,,,
941,18/10/23 19:20:00,28.060,0.0,,,,,
942,18/10/23 19:25:00,28.060,0.0,,,,,
943,18/10/23 19:30:00,28.060,0.0,,,,,
944,18/10/23 19:35:00,28.060,0.0,,,,,
945,18/10/23 19:40:00,28.060,0.0,,,,,
946,18/10/23 19:45:00,28.060,0.0,,,,,
947,18/10/23 19:50:00,28.060,0.0,,,,,
948,18/10/23 19:55:00,28.060,0.0,,,,,
949,18/10/23 20:00:00,28.060,0.0,,,,,
950,18/10/23 20:05:00,28.060,0.0,,,,,
951,18/10/23 20:10:00,28.060,0.0,,,,,
952,18/10/23 20:15:00,28.060,0.0,,,,,
953,18/10/23 20:20:00,28.060,0.0,,,,,
954,18/10/23 20:25:00,28.060,0.0,,,,,
955,18/10/23 20:30:00,28.060,0.0,,,,,
956,18/10/23 20:35:00,28.060,0.0,,,,,
957,18/10/23 20:40:00,28.060,0.0,,,,,
958,18/10/23 20:45:00,28.060,0.0,,,,,
959,18/10/23 20:50:00,28.060,0.0,,,,,
960,18/10/23 20:55:00,28.060,0.0,,,,,
961,18/10/23 21:00:00,28.060,0.0,,,,,
962,18/10/23 21:05:00,28.060,0.0,,,,,
963,18/10/23 21:10:00,28.060,0.0,,,,,
964,18/10/23 21:15:00,28.060,0.0,,,,,
965,18/10/23 21:20:00,28.060,0.0,,,,,
966,18/10/23 21:25:00,28.060,0.0,,,,,
967,18/10/23 21:30:00,28.060,0.0,,,,,
968,18/10/23 21:35:00,27.961,0.0,,,,,
969,18/10/23 21:40:00,27.961,0.0,,,,,
970,18/10/23 21:45:00,27.961,0.0,,,,,
971,18/10/23 21:50:00,27.961,0.0,,,,,
972,18/10/23 21:55:00,27.961,0.0,,,,,
973,18/10/23 22:00:00,28.060,0.0,,,,,
974,18/10/23 22:05:00,27.961,0.0,,,,,
975,18/10/23 22:10:00,27.961,0.0,,,,,
976,18/10/23 22:15:00,28.060,0.0,,,,,
977,18/10/23 22:20:00,28.060,0.0,,,,,
978,18/10/23 22:25:00,28.060,0.0,,,,,
979,18/10/23 22:30:00,28.060,0.0,,,,,
980,18/10/23 22:35:00,27.961,0.0,,,,,
981,18/10/23 22:40:00,27.862,0.0,,,,,
982,18/10/23 22:45:00,27.862,0.0,,,,,
983,18/10/23 22:50:00,27.961,0.0,,,,,
984,18/10/23 22:55:00,27.961,0.0,,,,,
985,18/10/23 23:00:00,27.961,0.0,,,,,
986,18/10/23 23:05:00,27.961,0.0,,,,,
987,18/10/23 23:10:00,27.961,0.0,,,,,
988,18/10/23 23:15:00,27.961,0.0,,,,,
989,18/10/23 23:20:00,27.961,0.0,,,,,
990,18/10/23 23:25:00,27.961,0.0,,,,,
991,18/10/23 23:30:00,27.862,0.0,,,,,
992,18/10/23 23:35:00,27.961,0.0,,,,,
993,18/10/23 23:40:00,27.961,0.0,,,,,
994,18/10/23 23:45:00,27.961,0.0,,,,,
995,18/10/23 23:50:00,27.961,0.0,,,,,
996,18/10/23 23:55:00,27.961,0.0,,,,,
997,18/10/24 00:00:00,27.961,0.0,,,,,
